Barcode,Cluster
cell_12925,36
cell_12926,14
cell_12927,24
cell_12928,37
cell_12929,2
cell_12930,1
cell_12931,24
cell_12932,7
cell_12933,2
cell_12934,1
cell_12935,7
cell_12936,2
cell_12937,7
cell_12938,1
cell_12939,5
cell_12940,3
cell_12941,2
cell_12942,2
cell_12943,3
cell_12944,35
cell_12945,7
cell_12946,2
cell_12947,19
cell_12948,2
cell_12949,2
cell_12950,2
cell_12951,14
cell_12952,2
cell_12953,2
cell_12954,2
cell_12955,2
cell_12956,34
cell_12957,18
cell_12958,31
cell_12959,22
cell_12960,1
cell_12961,2
cell_12962,7
cell_12963,22
cell_12964,2
cell_12965,16
cell_12966,12
cell_12967,1
cell_12968,2
cell_12969,18
cell_12970,25
cell_12971,25
cell_12972,5
cell_12973,2
cell_12974,2
cell_12975,2
cell_12976,1
cell_12977,21
cell_12978,7
cell_12979,3
cell_12980,35
cell_12981,27
cell_12982,35
cell_12983,26
cell_12984,8
cell_12985,10
cell_12986,1
cell_12987,26
cell_12988,25
cell_12989,1
cell_12990,35
cell_12991,7
cell_12992,11
cell_12993,1
cell_12994,7
cell_12995,12
cell_12996,22
cell_12997,2
cell_12998,2
cell_12999,1
cell_13000,12
cell_13001,2
cell_13002,2
cell_13003,3
cell_13004,7
cell_13005,22
cell_13006,25
cell_13007,18
cell_13008,22
cell_13009,3
cell_13010,26
cell_13011,2
cell_13012,2
cell_13013,2
cell_13014,12
cell_13015,2
cell_13016,8
cell_13017,2
cell_13018,2
cell_13019,20
cell_13020,7
cell_13021,2
cell_13022,14
cell_13023,10
cell_13024,6
cell_13025,2
cell_13026,2
cell_13027,22
cell_13028,2
cell_13029,2
cell_13030,2
cell_13031,2
cell_13032,10
cell_13033,24
cell_13034,2
cell_13035,26
cell_13036,2
cell_13037,4
cell_13038,2
cell_13039,12
cell_13040,4
cell_13041,3
cell_13042,2
cell_13043,22
cell_13044,12
cell_13045,15
cell_13046,7
cell_13047,2
cell_13048,2
cell_13049,2
cell_13050,10
cell_13051,35
cell_13052,35
cell_13053,2
cell_13054,35
cell_13055,7
cell_13056,2
cell_13057,3
cell_13058,12
cell_13059,2
cell_13060,29
cell_13061,8
cell_13062,16
cell_13063,5
cell_13064,7
cell_13065,2
cell_13066,3
cell_13067,12
cell_13068,16
cell_13069,2
cell_13070,2
cell_13071,2
cell_13072,2
cell_13073,12
cell_13074,12
cell_13075,1
cell_13076,2
cell_13077,2
cell_13078,3
cell_13079,2
cell_13080,2
cell_13081,7
cell_13082,3
cell_13083,2
cell_13084,4
cell_13085,10
cell_13086,2
cell_13087,2
cell_13088,10
cell_13089,3
cell_13090,2
cell_13091,5
cell_13092,3
cell_13093,5
cell_13094,34
cell_13095,21
cell_13096,2
cell_13097,18
cell_13098,2
cell_13099,17
cell_13100,2
cell_13101,24
cell_13102,3
cell_13103,10
cell_13104,3
cell_13105,26
cell_13106,3
cell_13107,13
cell_13108,24
cell_13109,2
cell_13110,2
cell_13111,2
cell_13112,35
cell_13113,2
cell_13114,24
cell_13115,2
cell_13116,2
cell_13117,10
cell_13118,2
cell_13119,2
cell_13120,37
cell_13121,2
cell_13122,2
cell_13123,1
cell_13124,16
cell_13125,2
cell_13126,6
cell_13127,2
cell_13128,10
cell_13129,19
cell_13130,16
cell_13131,1
cell_13132,3
cell_13133,3
cell_13134,3
cell_13135,2
cell_13136,27
cell_13137,2
cell_13138,18
cell_13139,1
cell_13140,35
cell_13141,25
cell_13142,30
cell_13143,2
cell_13144,7
cell_13145,2
cell_13146,2
cell_13147,29
cell_13148,1
cell_13149,2
cell_13150,3
cell_13151,2
cell_13152,2
cell_13153,35
cell_13154,2
cell_13155,2
cell_13156,7
cell_13157,10
cell_13158,3
cell_13159,2
cell_13160,2
cell_13161,2
cell_13162,31
cell_13163,6
cell_13164,35
cell_13165,3
cell_13166,2
cell_13167,27
cell_13168,13
cell_13169,20
cell_13170,2
cell_13171,10
cell_13172,19
cell_13173,3
cell_13174,3
cell_13175,26
cell_13176,7
cell_13177,1
cell_13178,26
cell_13179,1
cell_13180,5
cell_13181,2
cell_13182,3
cell_13183,2
cell_13184,2
cell_13185,12
cell_13186,29
cell_13187,2
cell_13188,2
cell_13189,2
cell_13190,22
cell_13191,18
cell_13192,21
cell_13193,7
cell_13194,2
cell_13195,3
cell_13196,5
cell_13197,14
cell_13198,2
cell_13199,37
cell_13200,7
cell_13201,26
cell_13202,2
cell_13203,5
cell_13204,2
cell_13205,2
cell_13206,2
cell_13207,14
cell_13208,20
cell_13209,18
cell_13210,5
cell_13211,2
cell_13212,3
cell_13213,35
cell_13214,26
cell_13215,2
cell_13216,22
cell_13217,4
cell_13218,35
cell_13219,35
cell_13220,16
cell_13221,31
cell_13222,18
cell_13223,13
cell_13224,15
cell_13225,2
cell_13226,2
cell_13227,15
cell_13228,2
cell_13229,1
cell_13230,19
cell_13231,35
cell_13232,18
cell_13233,35
cell_13234,25
cell_13235,7
cell_13236,2
cell_13237,8
cell_13238,12
cell_13239,2
cell_13240,3
cell_13241,7
cell_13242,2
cell_13243,3
cell_13244,25
cell_13245,6
cell_13246,2
cell_13247,25
cell_13248,3
cell_13249,2
cell_13250,31
cell_13251,4
cell_13252,1
cell_13253,31
cell_13254,34
cell_13255,2
cell_13256,21
cell_13257,27
cell_13258,19
cell_13259,2
cell_13260,35
cell_13261,3
cell_13262,2
cell_13263,2
cell_13264,35
cell_13265,21
cell_13266,3
cell_13267,2
cell_13268,35
cell_13269,2
cell_13270,2
cell_13271,2
cell_13272,24
cell_13273,2
cell_13274,2
cell_13275,21
cell_13276,21
cell_13277,7
cell_13278,2
cell_13279,16
cell_13280,3
cell_13281,2
cell_13282,1
cell_13283,30
cell_13284,2
cell_13285,12
cell_13286,2
cell_13287,2
cell_13288,24
cell_13289,2
cell_13290,2
cell_13291,19
cell_13292,10
cell_13293,2
cell_13294,7
cell_13295,22
cell_13296,10
cell_13297,37
cell_13298,13
cell_13299,2
cell_13300,2
cell_13301,25
cell_13302,32
cell_13303,2
cell_13304,2
cell_13305,2
cell_13306,24
cell_13307,1
cell_13308,2
cell_13309,2
cell_13310,26
cell_13311,2
cell_13312,2
cell_13313,18
cell_13314,2
cell_13315,7
cell_13316,24
cell_13317,3
cell_13318,2
cell_13319,1
cell_13320,35
cell_13321,2
cell_13322,3
cell_13323,18
cell_13324,35
cell_13325,2
cell_13326,18
cell_13327,3
cell_13328,2
cell_13329,18
cell_13330,7
cell_13331,7
cell_13332,3
cell_13333,2
cell_13334,8
cell_13335,3
cell_13336,29
cell_13337,2
cell_13338,1
cell_13339,7
cell_13340,35
cell_13341,2
cell_13342,2
cell_13343,7
cell_13344,3
cell_13345,10
cell_13346,2
cell_13347,22
cell_13348,2
cell_13349,2
cell_13350,5
cell_13351,7
cell_13352,2
cell_13353,2
cell_13354,2
cell_13355,10
cell_13356,3
cell_13357,16
cell_13358,3
cell_13359,3
cell_13360,8
cell_13361,35
cell_13362,15
cell_13363,10
cell_13364,14
cell_13365,3
cell_13366,14
cell_13367,2
cell_13368,27
cell_13369,6
cell_13370,6
cell_13371,3
cell_13372,35
cell_13373,2
cell_13374,2
cell_13375,3
cell_13376,2
cell_13377,10
cell_13378,26
cell_13379,12
cell_13380,3
cell_13381,8
cell_13382,2
cell_13383,12
cell_13384,22
cell_13385,8
cell_13386,27
cell_13387,16
cell_13388,18
cell_13389,2
cell_13390,25
cell_13391,11
cell_13392,2
cell_13393,2
cell_13394,26
cell_13395,2
cell_13396,2
cell_13397,2
cell_13398,3
cell_13399,20
cell_13400,7
cell_13401,1
cell_13402,7
cell_13403,2
cell_13404,1
cell_13405,2
cell_13406,2
cell_13407,2
cell_13408,32
cell_13409,5
cell_13410,13
cell_13411,24
cell_13412,2
cell_13413,2
cell_13414,22
cell_13415,3
cell_13416,2
cell_13417,35
cell_13418,2
cell_13419,9
cell_13420,26
cell_13421,2
cell_13422,35
cell_13423,35
cell_13424,2
cell_13425,2
cell_13426,2
cell_13427,7
cell_13428,21
cell_13429,3
cell_13430,2
cell_13431,7
cell_13432,2
cell_13433,2
cell_13434,3
cell_13435,2
cell_13436,7
cell_13437,21
cell_13438,35
cell_13439,25
cell_13440,3
cell_13441,1
cell_13442,8
cell_13443,2
cell_13444,2
cell_13445,14
cell_13446,3
cell_13447,10
cell_13448,36
cell_13449,2
cell_13450,24
cell_13451,3
cell_13452,4
cell_13453,3
cell_13454,2
cell_13455,10
cell_13456,7
cell_13457,2
cell_13458,22
cell_13459,1
cell_13460,35
cell_13461,6
cell_13462,12
cell_13463,35
cell_13464,19
cell_13465,2
cell_13466,2
cell_13467,2
cell_13468,2
cell_13469,7
cell_13470,2
cell_13471,2
cell_13472,16
cell_13473,9
cell_13474,4
cell_13475,2
cell_13476,7
cell_13477,6
cell_13478,3
cell_13479,2
cell_13480,6
cell_13481,25
cell_13482,1
cell_13483,18
cell_13484,2
cell_13485,14
cell_13486,32
cell_13487,7
cell_13488,19
cell_13489,24
cell_13490,2
cell_13491,22
cell_13492,2
cell_13493,13
cell_13494,10
cell_13495,1
cell_13496,2
cell_13497,12
cell_13498,2
cell_13499,3
cell_13500,2
cell_13501,35
cell_13502,3
cell_13503,2
cell_13504,7
cell_13505,2
cell_13506,2
cell_13507,7
cell_13508,1
cell_13509,20
cell_13510,2
cell_13511,10
cell_13512,2
cell_13513,3
cell_13514,18
cell_13515,3
cell_13516,5
cell_13517,2
cell_13518,2
cell_13519,3
cell_13520,2
cell_13521,2
cell_13522,1
cell_13523,2
cell_13524,6
cell_13525,3
cell_13526,5
cell_13527,25
cell_13528,1
cell_13529,7
cell_13530,3
cell_13531,4
cell_13532,34
cell_13533,2
cell_13534,2
cell_13535,24
cell_13536,2
cell_13537,7
cell_13538,2
cell_13539,16
cell_13540,19
cell_13541,15
cell_13542,7
cell_13543,23
cell_13544,8
cell_13545,1
cell_13546,2
cell_13547,24
cell_13548,2
cell_13549,24
cell_13550,25
cell_13551,3
cell_13552,2
cell_13553,11
cell_13554,4
cell_13555,12
cell_13556,24
cell_13557,1
cell_13558,24
cell_13559,4
cell_13560,1
cell_13561,10
cell_13562,9
cell_13563,6
cell_13564,1
cell_13565,2
cell_13566,22
cell_13567,1
cell_13568,2
cell_13569,3
cell_13570,2
cell_13571,38
cell_13572,2
cell_13573,2
cell_13574,2
cell_13575,6
cell_13576,2
cell_13577,2
cell_13578,17
cell_13579,2
cell_13580,7
cell_13581,19
cell_13582,2
cell_13583,7
cell_13584,1
cell_13585,34
cell_13586,2
cell_13587,2
cell_13588,3
cell_13589,2
cell_13590,1
cell_13591,2
cell_13592,1
cell_13593,18
cell_13594,1
cell_13595,10
cell_13596,27
cell_13597,25
cell_13598,22
cell_13599,12
cell_13600,2
cell_13601,22
cell_13602,2
cell_13603,6
cell_13604,25
cell_13605,2
cell_13606,2
cell_13607,1
cell_13608,16
cell_13609,27
cell_13610,4
cell_13611,4
cell_13612,33
cell_13613,2
cell_13614,10
cell_13615,4
cell_13616,16
cell_13617,37
cell_13618,2
cell_13619,2
cell_13620,1
cell_13621,7
cell_13622,21
cell_13623,21
cell_13624,21
cell_13625,2
cell_13626,32
cell_13627,6
cell_13628,10
cell_13629,2
cell_13630,23
cell_13631,3
cell_13632,7
cell_13633,25
cell_13634,3
cell_13635,18
cell_13636,3
cell_13637,22
cell_13638,3
cell_13639,8
cell_13640,7
cell_13641,18
cell_13642,2
cell_13643,35
cell_13644,2
cell_13645,22
cell_13646,1
cell_13647,6
cell_13648,2
cell_13649,3
cell_13650,35
cell_13651,19
cell_13652,2
cell_13653,2
cell_13654,2
cell_13655,3
cell_13656,2
cell_13657,35
cell_13658,2
cell_13659,5
cell_13660,2
cell_13661,2
cell_13662,2
cell_13663,12
cell_13664,2
cell_13665,35
cell_13666,27
cell_13667,29
cell_13668,25
cell_13669,2
cell_13670,2
cell_13671,2
cell_13672,7
cell_13673,6
cell_13674,36
cell_13675,12
cell_13676,2
cell_13677,3
cell_13678,7
cell_13679,22
cell_13680,2
cell_13681,7
cell_13682,27
cell_13683,1
cell_13684,35
cell_13685,25
cell_13686,13
cell_13687,5
cell_13688,3
cell_13689,7
cell_13690,18
cell_13691,13
cell_13692,29
cell_13693,2
cell_13694,32
cell_13695,2
cell_13696,25
cell_13697,36
cell_13698,2
cell_13699,10
cell_13700,25
cell_13701,32
cell_13702,3
cell_13703,2
cell_13704,25
cell_13705,3
cell_13706,3
cell_13707,3
cell_13708,24
cell_13709,3
cell_13710,16
cell_13711,3
cell_13712,31
cell_13713,18
cell_13714,10
cell_13715,7
cell_13716,2
cell_13717,3
cell_13718,24
cell_13719,14
cell_13720,3
cell_13721,2
cell_13722,2
cell_13723,2
cell_13724,1
cell_13725,16
cell_13726,3
cell_13727,5
cell_13728,2
cell_13729,6
cell_13730,6
cell_13731,2
cell_13732,18
cell_13733,4
cell_13734,9
cell_13735,7
cell_13736,2
cell_13737,7
cell_13738,25
cell_13739,11
cell_13740,24
cell_13741,7
cell_13742,9
cell_13743,2
cell_13744,2
cell_13745,7
cell_13746,1
cell_13747,2
cell_13748,2
cell_13749,14
cell_13750,12
cell_13751,2
cell_13752,10
cell_13753,29
cell_13754,20
cell_13755,39
cell_13756,20
cell_13757,3
cell_13758,16
cell_13759,23
cell_13760,9
cell_13761,2
cell_13762,2
cell_13763,7
cell_13764,22
cell_13765,2
cell_13766,14
cell_13767,3
cell_13768,34
cell_13769,7
cell_13770,29
cell_13771,9
cell_13772,1
cell_13773,7
cell_13774,11
cell_13775,19
cell_13776,2
cell_13777,18
cell_13778,2
cell_13779,2
cell_13780,2
cell_13781,3
cell_13782,2
cell_13783,3
cell_13784,2
cell_13785,2
cell_13786,18
cell_13787,28
cell_13788,2
cell_13789,1
cell_13790,25
cell_13791,2
cell_13792,7
cell_13793,21
cell_13794,2
cell_13795,2
cell_13796,2
cell_13797,2
cell_13798,3
cell_13799,1
cell_13800,10
cell_13801,37
cell_13802,15
cell_13803,2
cell_13804,2
cell_13805,3
cell_13806,5
cell_13807,3
cell_13808,2
cell_13809,6
cell_13810,4
cell_13811,1
cell_13812,2
cell_13813,2
cell_13814,1
cell_13815,31
cell_13816,23
cell_13817,7
cell_13818,2
cell_13819,19
cell_13820,35
cell_13821,2
cell_13822,28
cell_13823,29
cell_13824,2
cell_13825,3
cell_13826,15
cell_13827,13
cell_13828,3
cell_13829,35
cell_13830,7
cell_13831,7
cell_13832,18
cell_13833,26
cell_13834,2
cell_13835,2
cell_13836,25
cell_13837,29
cell_13838,2
cell_13839,20
cell_13840,30
cell_13841,22
cell_13842,30
cell_13843,13
cell_13844,4
cell_13845,2
cell_13846,1
cell_13847,3
cell_13848,2
cell_13849,3
cell_13850,2
cell_13851,2
cell_13852,2
cell_13853,8
cell_13854,33
cell_13855,29
cell_13856,3
cell_13857,7
cell_13858,2
cell_13859,3
cell_13860,3
cell_13861,32
cell_13862,8
cell_13863,24
cell_13864,1
cell_13865,22
cell_13866,2
cell_13867,2
cell_13868,7
cell_13869,3
cell_13870,9
cell_13871,1
cell_13872,8
cell_13873,24
cell_13874,2
cell_13875,32
cell_13876,19
cell_13877,1
cell_13878,2
cell_13879,25
cell_13880,6
cell_13881,1
cell_13882,29
cell_13883,2
cell_13884,3
cell_13885,19
cell_13886,2
cell_13887,3
cell_13888,2
cell_13889,2
cell_13890,22
cell_13891,17
cell_13892,14
cell_13893,29
cell_13894,23
cell_13895,2
cell_13896,20
cell_13897,2
cell_13898,2
cell_13899,2
cell_13900,35
cell_13901,1
cell_13902,8
cell_13903,3
cell_13904,4
cell_13905,2
cell_13906,7
cell_13907,2
cell_13908,10
cell_13909,19
cell_13910,12
cell_13911,3
cell_13912,2
cell_13913,16
cell_13914,2
cell_13915,8
cell_13916,3
cell_13917,35
cell_13918,35
cell_13919,18
cell_13920,2
cell_13921,5
cell_13922,12
cell_13923,2
cell_13924,13
cell_13925,2
cell_13926,7
cell_13927,2
cell_13928,25
cell_13929,35
cell_13930,3
cell_13931,12
cell_13932,3
cell_13933,20
cell_13934,24
cell_13935,27
cell_13936,2
cell_13937,3
cell_13938,36
cell_13939,35
cell_13940,18
cell_13941,4
cell_13942,2
cell_13943,2
cell_13944,27
cell_13945,1
cell_13946,2
cell_13947,2
cell_13948,21
cell_13949,7
cell_13950,25
cell_13951,3
cell_13952,2
cell_13953,4
cell_13954,2
cell_13955,19
cell_13956,35
cell_13957,24
cell_13958,3
cell_13959,2
cell_13960,29
cell_13961,2
cell_13962,29
cell_13963,2
cell_13964,22
cell_13965,2
cell_13966,6
cell_13967,8
cell_13968,8
cell_13969,2
cell_13970,1
cell_13971,2
cell_13972,2
cell_13973,7
cell_13974,24
cell_13975,3
cell_13976,7
cell_13977,18
cell_13978,17
cell_13979,35
cell_13980,3
cell_13981,3
cell_13982,20
cell_13983,2
cell_13984,2
cell_13985,4
cell_13986,3
cell_13987,3
cell_13988,6
cell_13989,3
cell_13990,3
cell_13991,16
cell_13992,2
cell_13993,2
cell_13994,23
cell_13995,8
cell_13996,31
cell_13997,2
cell_13998,2
cell_13999,2
cell_14000,24
cell_14001,7
cell_14002,2
cell_14003,3
cell_14004,9
cell_14005,2
cell_14006,2
cell_14007,35
cell_14008,32
cell_14009,35
cell_14010,1
cell_14011,22
cell_14012,2
cell_14013,7
cell_14014,21
cell_14015,15
cell_14016,2
cell_14017,21
cell_14018,2
cell_14019,1
cell_14020,5
cell_14021,3
cell_14022,3
cell_14023,29
cell_14024,21
cell_14025,3
cell_14026,6
cell_14027,2
cell_14028,35
cell_14029,24
cell_14030,7
cell_14031,3
cell_14032,7
cell_14033,2
cell_14034,1
cell_14035,2
cell_14036,19
cell_14037,2
cell_14038,3
cell_14039,2
cell_14040,2
cell_14041,2
cell_14042,35
cell_14043,5
cell_14044,18
cell_14045,9
cell_14046,2
cell_14047,3
cell_14048,2
cell_14049,7
cell_14050,6
cell_14051,26
cell_14052,1
cell_14053,4
cell_14054,19
cell_14055,3
cell_14056,8
cell_14057,2
cell_14058,3
cell_14059,3
cell_14060,18
cell_14061,3
cell_14062,25
cell_14063,2
cell_14064,10
cell_14065,2
cell_14066,16
cell_14067,11
cell_14068,12
cell_14069,1
cell_14070,2
cell_14071,26
cell_14072,7
cell_14073,2
cell_14074,2
cell_14075,27
cell_14076,16
cell_14077,14
cell_14078,16
cell_14079,3
cell_14080,18
cell_14081,2
cell_14082,1
cell_14083,2
cell_14084,35
cell_14085,2
cell_14086,2
cell_14087,3
cell_14088,8
cell_14089,2
cell_14090,20
cell_14091,7
cell_14092,2
cell_14093,9
cell_14094,2
cell_14095,2
cell_14096,2
cell_14097,18
cell_14098,3
cell_14099,2
cell_14100,14
cell_14101,14
cell_14102,2
cell_14103,3
cell_14104,28
cell_14105,6
cell_14106,2
cell_14107,3
cell_14108,21
cell_14109,2
cell_14110,19
cell_14111,22
cell_14112,21
cell_14113,6
cell_14114,2
cell_14115,34
cell_14116,16
cell_14117,16
cell_14118,31
cell_14119,13
cell_14120,3
cell_14121,3
cell_14122,2
cell_14123,21
cell_14124,3
cell_14125,2
cell_14126,32
cell_14127,25
cell_14128,2
cell_14129,7
cell_14130,3
cell_14131,3
cell_14132,2
cell_14133,2
cell_14134,7
cell_14135,35
cell_14136,3
cell_14137,2
cell_14138,28
cell_14139,7
cell_14140,7
cell_14141,10
cell_14142,1
cell_14143,25
cell_14144,2
cell_14145,7
cell_14146,2
cell_14147,1
cell_14148,3
cell_14149,1
cell_14150,2
cell_14151,10
cell_14152,2
cell_14153,3
cell_14154,5
cell_14155,2
cell_14156,19
cell_14157,25
cell_14158,2
cell_14159,24
cell_14160,3
cell_14161,32
cell_14162,1
cell_14163,24
cell_14164,2
cell_14165,7
cell_14166,4
cell_14167,7
cell_14168,2
cell_14169,1
cell_14170,35
cell_14171,25
cell_14172,25
cell_14173,25
cell_14174,2
cell_14175,10
cell_14176,2
cell_14177,2
cell_14178,2
cell_14179,23
cell_14180,18
cell_14181,16
cell_14182,2
cell_14183,35
cell_14184,16
cell_14185,22
cell_14186,37
cell_14187,35
cell_14188,2
cell_14189,13
cell_14190,18
cell_14191,1
cell_14192,24
cell_14193,16
cell_14194,2
cell_14195,3
cell_14196,2
cell_14197,3
cell_14198,3
cell_14199,16
cell_14200,10
cell_14201,2
cell_14202,7
cell_14203,2
cell_14204,16
cell_14205,2
cell_14206,26
cell_14207,2
cell_14208,2
cell_14209,1
cell_14210,29
cell_14211,2
cell_14212,22
cell_14213,7
cell_14214,3
cell_14215,3
cell_14216,3
cell_14217,18
cell_14218,3
cell_14219,19
cell_14220,2
cell_14221,24
cell_14222,3
cell_14223,24
cell_14224,1
cell_14225,2
cell_14226,20
cell_14227,3
cell_14228,25
cell_14229,2
cell_14230,10
cell_14231,13
cell_14232,2
cell_14233,2
cell_14234,22
cell_14235,22
cell_14236,2
cell_14237,3
cell_14238,3
cell_14239,9
cell_14240,29
cell_14241,12
cell_14242,2
cell_14243,8
cell_14244,2
cell_14245,7
cell_14246,2
cell_14247,2
cell_14248,35
cell_14249,21
cell_14250,24
cell_14251,3
cell_14252,2
cell_14253,22
cell_14254,2
cell_14255,22
cell_14256,10
cell_14257,26
cell_14258,30
cell_14259,21
cell_14260,3
cell_14261,2
cell_14262,3
cell_14263,10
cell_14264,13
cell_14265,10
cell_14266,2
cell_14267,25
cell_14268,22
cell_14269,34
cell_14270,2
cell_14271,5
cell_14272,1
cell_14273,3
cell_14274,3
cell_14275,32
cell_14276,23
cell_14277,3
cell_14278,11
cell_14279,13
cell_14280,2
cell_14281,24
cell_14282,2
cell_14283,2
cell_14284,4
cell_14285,2
cell_14286,2
cell_14287,32
cell_14288,10
cell_14289,2
cell_14290,2
cell_14291,10
cell_14292,3
cell_14293,4
cell_14294,3
cell_14295,23
cell_14296,2
cell_14297,10
cell_14298,7
cell_14299,3
cell_14300,22
cell_14301,17
cell_14302,1
cell_14303,15
cell_14304,2
cell_14305,1
cell_14306,3
cell_14307,7
cell_14308,10
cell_14309,7
cell_14310,20
cell_14311,2
cell_14312,2
cell_14313,2
cell_14314,3
cell_14315,2
cell_14316,26
cell_14317,3
cell_14318,2
cell_14319,14
cell_14320,3
cell_14321,2
cell_14322,2
cell_14323,18
cell_14324,3
cell_14325,9
cell_14326,9
cell_14327,9
cell_14328,9
cell_14329,2
cell_14330,20
cell_14331,6
cell_14332,16
cell_14333,1
cell_14334,12
cell_14335,3
cell_14336,24
cell_14337,12
cell_14338,2
cell_14339,2
cell_14340,27
cell_14341,3
cell_14342,2
cell_14343,3
cell_14344,15
cell_14345,2
cell_14346,16
cell_14347,3
cell_14348,2
cell_14349,10
cell_14350,14
cell_14351,3
cell_14352,2
cell_14353,25
cell_14354,3
cell_14355,3
cell_14356,24
cell_14357,2
cell_14358,2
cell_14359,6
cell_14360,7
cell_14361,7
cell_14362,1
cell_14363,23
cell_14364,30
cell_14365,18
cell_14366,2
cell_14367,18
cell_14368,8
cell_14369,2
cell_14370,1
cell_14371,37
cell_14372,35
cell_14373,35
cell_14374,26
cell_14375,7
cell_14376,25
cell_14377,12
cell_14378,7
cell_14379,2
cell_14380,2
cell_14381,2
cell_14382,32
cell_14383,7
cell_14384,2
cell_14385,3
cell_14386,1
cell_14387,23
cell_14388,23
cell_14389,25
cell_14390,11
cell_14391,2
cell_14392,25
cell_14393,3
cell_14394,2
cell_14395,1
cell_14396,2
cell_14397,5
cell_14398,2
cell_14399,2
cell_14400,2
cell_14401,10
cell_14402,15
cell_14403,6
cell_14404,2
cell_14405,19
cell_14406,24
cell_14407,3
cell_14408,7
cell_14409,2
cell_14410,7
cell_14411,2
cell_14412,3
cell_14413,2
cell_14414,2
cell_14415,2
cell_14416,24
cell_14417,2
cell_14418,10
cell_14419,24
cell_14420,2
cell_14421,2
cell_14422,2
cell_14423,35
cell_14424,12
cell_14425,14
cell_14426,2
cell_14427,2
cell_14428,3
cell_14429,10
cell_14430,2
cell_14431,21
cell_14432,2
cell_14433,21
cell_14434,2
cell_14435,2
cell_14436,14
cell_14437,10
cell_14438,2
cell_14439,2
cell_14440,2
cell_14441,2
cell_14442,2
cell_14443,3
cell_14444,2
cell_14445,24
cell_14446,27
cell_14447,36
cell_14448,2
cell_14449,7
cell_14450,7
cell_14451,18
cell_14452,3
cell_14453,16
cell_14454,2
cell_14455,2
cell_14456,8
cell_14457,21
cell_14458,2
cell_14459,1
cell_14460,2
cell_14461,10
cell_14462,3
cell_14463,2
cell_14464,3
cell_14465,3
cell_14466,3
cell_14467,2
cell_14468,34
cell_14469,30
cell_14470,3
cell_14471,18
cell_14472,13
cell_14473,2
cell_14474,3
cell_14475,35
cell_14476,14
cell_14477,2
cell_14478,7
cell_14479,7
cell_14480,32
cell_14481,3
cell_14482,2
cell_14483,7
cell_14484,2
cell_14485,35
cell_14486,2
cell_14487,2
cell_14488,1
cell_14489,2
cell_14490,9
cell_14491,2
cell_14492,10
cell_14493,4
cell_14494,2
cell_14495,16
cell_14496,6
cell_14497,2
cell_14498,21
cell_14499,21
cell_14500,35
cell_14501,16
cell_14502,19
cell_14503,22
cell_14504,16
cell_14505,2
cell_14506,2
cell_14507,3
cell_14508,15
cell_14509,29
cell_14510,2
cell_14511,18
cell_14512,3
cell_14513,18
cell_14514,18
cell_14515,1
cell_14516,5
cell_14517,9
cell_14518,7
cell_14519,2
cell_14520,7
cell_14521,2
cell_14522,2
cell_14523,3
cell_14524,13
cell_14525,2
cell_14526,35
cell_14527,2
cell_14528,12
cell_14529,6
cell_14530,16
cell_14531,35
cell_14532,16
cell_14533,2
cell_14534,3
cell_14535,22
cell_14536,19
cell_14537,20
cell_14538,3
